Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,changed_profession,Risk_Flag
8393068,61,15,0,2,0,30,9,6,14,1,0
5626739,33,3,1,1,0,3,28,3,12,0,0
4275801,78,8,0,2,1,13,19,3,11,1,0
9584354,66,17,1,2,1,43,13,12,13,1,0
6626762,24,2,1,2,0,31,25,2,10,0,0
5699708,21,7,1,2,0,23,2,7,14,0,0
8776228,37,15,1,2,1,32,13,14,11,1,0
4981319,72,19,1,2,0,49,20,9,13,1,0
6533246,41,11,1,2,0,30,10,4,14,1,0
6619884,31,17,1,2,0,43,0,12,10,1,0
3423124,69,10,1,2,1,0,14,10,10,0,0
4342058,26,4,1,2,1,49,25,4,10,0,0
5829652,25,7,1,1,0,6,3,7,11,0,0
7722579,70,9,0,2,0,17,0,9,11,0,0
8324652,70,14,1,2,0,40,14,12,11,1,0
4283018,74,13,1,2,0,30,6,3,13,1,0
7914768,31,9,1,2,0,22,6,8,10,1,0
9504715,51,14,1,2,1,15,14,14,10,0,0
9440590,68,11,1,2,0,16,0,10,13,1,0
2955309,29,17,1,2,1,28,23,12,11,1,0
3425481,62,14,1,2,1,11,1,12,12,1,0
3498735,38,3,1,2,1,48,5,3,14,0,0
8406226,62,19,0,2,0,29,17,7,13,1,0
5507871,72,5,0,2,1,18,28,5,10,0,0
1623798,44,14,1,2,0,34,13,5,13,1,0
2240617,60,19,1,2,1,30,7,12,14,1,0
6652412,30,18,1,1,1,22,13,7,13,1,0
8234198,54,16,1,2,0,5,7,3,13,1,0
6652585,69,19,1,2,0,15,0,10,11,1,0
4232176,27,4,1,2,0,38,28,3,10,1,0
1238878,42,11,0,2,1,10,2,5,11,1,0
112513,77,2,1,2,1,25,4,2,10,0,0
214045,54,14,1,2,0,0,25,3,10,1,0
8111049,71,2,1,1,0,2,6,2,14,0,0
7631011,39,19,0,2,0,39,10,12,10,1,0
7951428,63,12,1,2,1,28,28,8,11,1,0
3804173,21,18,0,2,1,41,13,8,14,1,0
7101109,34,0,1,2,0,16,28,0,10,0,0
2826092,36,15,1,2,0,37,6,11,10,1,0
6357644,37,5,1,2,0,45,25,5,12,0,0
3356354,52,9,1,2,1,20,13,5,13,1,0
7231280,27,0,1,2,1,10,25,0,10,0,0
2478859,57,3,1,2,0,17,11,3,13,0,0
9665324,57,11,1,1,0,15,27,7,14,1,0
4066365,56,13,1,2,0,42,4,7,14,1,0
3648949,65,6,1,2,1,4,14,6,11,0,0
7334048,58,9,1,2,0,9,4,8,10,1,0
5310074,29,4,1,2,0,26,25,4,11,0,0
5416115,55,15,1,2,0,14,4,3,12,1,0
2823506,50,12,1,2,0,28,0,12,12,0,0
1185318,40,3,1,2,0,42,23,3,10,0,0
3465762,55,13,1,2,0,40,13,7,10,1,0
9317976,34,10,1,2,0,0,13,10,14,0,0
4991059,39,11,1,2,0,32,25,11,14,0,0
6052742,34,14,1,2,1,36,17,8,10,1,0
6530407,54,2,1,2,0,21,6,2,11,0,0
9518187,69,9,0,2,0,45,20,3,11,1,0
3457683,67,18,1,2,0,2,10,13,12,1,0
3879880,49,10,1,2,0,39,25,10,12,0,0
8534057,58,10,1,2,0,11,13,9,14,1,0
7396490,59,0,0,2,1,1,1,0,11,0,0
5615027,23,14,1,2,1,10,27,14,14,0,0
2560874,38,5,1,2,0,29,0,5,13,0,0
6548891,30,5,1,2,0,40,20,5,12,0,0
7571507,74,17,1,2,0,35,17,3,12,1,0
3970273,53,14,1,2,0,0,13,4,12,1,0
3693362,57,15,1,2,0,50,14,11,10,1,0
7804668,54,0,1,2,0,12,4,0,14,0,0
143036,29,4,1,2,0,42,25,4,14,0,0
7783136,44,13,1,2,0,37,23,9,12,1,0
1978744,75,5,1,0,1,34,6,5,12,0,0
9930063,46,15,1,2,1,12,5,5,10,1,0
9945612,48,15,1,2,1,39,14,7,10,1,0
12902,23,12,1,2,0,3,0,8,12,1,0
974748,42,6,1,2,0,6,14,6,11,0,0
977454,26,15,1,2,0,37,2,8,10,1,0
4417164,42,12,1,2,0,50,22,8,14,1,0
6536145,39,0,1,1,0,19,5,0,11,0,0
9761761,33,5,1,2,0,36,4,5,14,0,0
9506126,30,12,1,1,0,20,25,12,13,0,0
3826642,70,9,1,2,0,39,25,9,11,0,0
88025,69,13,1,2,0,37,13,7,12,1,0
4195860,46,8,1,2,0,28,14,5,11,1,0
1810800,68,1,1,2,0,7,25,1,14,0,0
4886627,30,0,1,1,1,7,20,0,11,0,0
1368608,65,13,1,2,0,11,22,5,14,1,0
8514407,43,1,1,2,0,46,2,1,13,0,0
5055246,39,19,1,2,1,16,10,12,10,1,0
5019111,39,0,0,2,0,47,12,0,13,0,0
2218280,34,9,1,2,0,40,2,9,11,0,0
9601253,51,15,1,2,0,39,14,10,11,1,0
1429614,73,6,1,2,1,12,28,6,14,0,0
7440935,34,0,1,2,1,9,28,0,14,0,0
4194034,47,5,1,2,0,44,25,5,13,0,0
7932994,57,18,1,2,1,9,11,12,11,1,0
9945612,48,15,1,2,1,39,14,7,10,1,0
5098928,71,17,1,2,0,30,2,4,11,1,0
5341055,57,8,1,2,1,13,25,7,13,1,0
3207838,41,15,0,2,0,5,2,4,12,1,0
5321383,40,2,1,2,0,5,14,2,13,0,0
664596,51,8,1,2,1,3,4,8,12,0,0
2791693,72,19,1,2,0,23,25,6,10,1,0
9734841,78,12,1,1,0,4,28,4,14,1,0
9672890,40,13,1,2,1,9,25,7,13,1,0
6588340,29,3,1,2,0,2,13,3,11,0,0
2955309,29,17,1,2,1,28,23,12,11,1,0
7600748,59,13,1,2,1,43,22,5,10,1,0
1762916,68,16,1,2,0,26,1,5,13,1,0
9083499,77,19,1,2,0,40,14,13,10,1,0
1927409,73,15,0,2,0,11,0,4,12,1,0
4613126,65,18,1,2,1,15,23,6,11,1,0
9385960,75,10,1,2,0,21,22,3,12,1,0
3985432,47,13,1,2,0,48,7,4,12,1,0
2819566,63,8,1,0,0,23,17,5,13,1,0
718860,79,13,1,2,0,17,10,3,10,1,0
7497572,25,13,1,2,1,18,28,8,14,1,0
2805867,36,13,1,2,0,39,6,8,12,1,0
2433481,48,0,1,0,1,6,4,0,14,0,0
8087598,44,18,1,2,0,8,25,14,11,1,0
8804178,21,7,1,2,1,37,23,7,10,0,0
6926537,59,18,1,2,0,12,12,6,13,1,0
74431,65,14,1,2,0,32,0,3,14,1,0
358803,40,16,0,2,1,16,6,7,10,1,0
4420138,62,4,1,2,1,17,13,4,10,0,0
5636495,57,17,1,2,0,12,0,10,12,1,0
3595993,49,6,1,2,0,10,13,6,14,0,0
2162328,52,7,1,2,0,3,25,7,12,0,0
1845417,45,10,1,2,1,45,28,7,12,1,0
5215058,39,16,1,2,0,2,22,3,13,1,0
1673702,69,5,1,2,0,22,14,5,14,0,0
4707147,27,10,1,2,0,42,25,4,10,1,0
1077610,30,12,1,2,0,5,22,9,11,1,0
6593247,33,12,1,2,1,4,6,7,10,1,0
7773112,25,2,1,2,1,43,14,2,11,0,0
4842954,45,1,1,2,1,16,6,1,11,0,0
7578708,58,18,1,2,1,46,21,14,13,1,0
4520435,72,7,1,2,1,30,1,7,12,0,0
754014,69,2,1,2,0,43,10,2,13,0,0
6379099,66,11,1,2,0,19,17,4,11,1,0
1494575,69,19,1,2,0,32,11,10,11,1,0
5354632,75,19,1,2,0,26,11,8,10,1,0
5669046,65,8,1,2,0,37,22,4,12,1,0
4621760,35,4,1,2,0,47,28,4,13,0,0
9345456,29,0,1,2,0,48,7,0,12,0,0
9185581,29,12,1,2,0,19,20,10,13,1,0
2299667,24,10,1,2,0,3,26,10,13,0,0
6641682,42,0,1,2,0,29,14,0,10,0,0
7278093,77,17,1,2,0,9,7,10,14,1,0
6380792,51,12,1,2,0,32,23,12,13,0,0
9148752,56,11,1,2,1,44,20,6,10,1,0
672205,28,0,1,2,0,14,14,0,13,0,0
1398424,72,4,1,2,0,41,20,4,12,0,0
7192207,41,12,1,2,1,34,13,7,11,1,0
8105757,41,5,1,2,0,45,28,4,11,1,0
9820355,62,8,1,2,0,41,23,8,10,0,0
9984878,51,18,1,2,1,12,9,8,12,1,0
544376,71,19,1,2,0,19,1,9,12,1,0
6619894,44,16,0,2,1,39,25,6,14,1,0
5889209,27,12,1,2,0,14,13,12,14,0,0
5284369,76,13,0,2,0,15,2,9,11,1,0
5843241,74,15,1,2,0,0,12,9,14,1,0
3326625,65,16,1,2,1,8,10,9,13,1,0
9899664,45,5,1,2,0,43,28,5,10,0,0
5284369,76,13,0,2,0,15,2,9,11,1,0
1659986,43,11,1,0,0,29,14,11,11,0,0
6010140,75,15,1,2,1,22,19,9,10,1,0
8817634,22,1,1,2,0,36,19,1,14,0,0
3657620,54,3,1,2,0,25,11,3,13,0,0
5516673,53,11,1,2,0,22,17,3,10,1,0
2848384,77,19,1,2,0,14,8,5,10,1,0
7583437,74,13,1,1,1,50,25,9,13,1,0
2217063,34,3,1,2,0,13,28,3,11,0,0
8304718,78,0,1,2,0,11,28,0,13,0,0
5633121,47,11,1,2,0,15,28,4,14,1,0
2393887,40,13,1,2,0,16,22,11,14,1,0
9562554,77,12,1,2,0,34,23,12,11,0,0
9474065,73,11,1,2,0,27,10,3,11,1,0
9585696,42,13,1,2,1,35,0,3,12,1,0
3052236,70,0,1,2,1,41,2,0,10,0,0
5239824,58,6,1,2,0,25,13,6,12,0,0
6619884,31,17,1,2,0,43,0,12,10,1,0
611417,24,9,1,2,1,20,0,9,10,0,0
3460548,36,13,1,2,0,50,22,5,13,1,0
3267322,37,9,1,2,1,44,7,9,10,0,0
4195266,40,20,0,2,0,50,20,14,14,1,0
1582091,23,6,1,2,1,31,28,6,12,0,0
1190125,33,12,1,2,0,36,13,8,10,1,0
1464792,65,10,1,1,0,48,13,10,12,0,0
3443194,57,4,1,2,1,22,4,4,11,0,0
6840395,40,19,1,2,1,31,22,9,12,1,0
8139107,35,17,0,2,1,49,28,12,10,1,0
8996000,75,14,1,2,1,0,9,9,11,1,0
5669046,65,8,1,2,0,37,22,4,12,1,0
4859415,23,13,1,2,0,26,20,10,13,1,0
5753312,48,5,1,2,1,33,0,5,13,0,0
7090163,52,17,1,2,0,11,22,7,11,1,0
6915937,64,0,1,2,0,11,14,0,12,0,0
5005660,23,1,1,2,0,19,11,1,14,0,0
6104309,30,3,1,2,0,31,6,3,12,0,0
126261,69,6,1,2,0,39,28,4,11,1,0
8552613,21,2,1,2,0,8,25,2,12,0,0
1389018,55,18,1,2,0,34,22,9,11,1,0
7234302,31,1,1,2,0,8,27,1,11,0,0
9017624,70,19,1,0,0,23,11,6,14,1,0
8811537,39,14,1,2,0,1,25,7,10,1,0
7257940,37,17,1,2,0,17,25,7,10,1,0
3115639,35,14,1,2,1,48,13,14,10,0,0
6314607,50,9,1,2,0,34,0,9,13,0,0
3859945,64,5,1,2,0,12,14,5,13,0,0
3984296,50,4,1,2,1,27,6,4,14,0,0
7767715,59,4,1,2,0,0,0,4,14,0,0
7064604,74,3,1,2,0,36,12,3,12,0,0
8081715,70,13,1,2,0,41,10,12,10,1,0
6432970,53,20,1,2,0,38,14,6,13,1,0
6284818,68,11,0,2,0,48,20,8,11,1,0
6593030,78,15,1,2,0,5,14,11,12,1,0
4298965,22,10,1,2,0,47,14,10,14,0,0
2503015,66,18,1,2,1,42,14,11,13,1,0
7566386,27,16,1,2,0,19,22,14,10,1,0
4671184,39,20,0,2,1,18,25,3,11,1,0
9664401,25,9,1,2,0,45,28,6,14,1,0
1902234,77,10,1,2,0,43,23,8,11,1,0
790690,67,19,1,2,0,8,13,7,14,1,0
5682236,32,14,1,1,1,13,10,6,11,1,0
7333217,33,5,1,2,0,14,2,5,13,0,0
3468402,50,10,1,2,0,42,23,7,14,1,0
1350358,39,11,1,2,0,31,7,11,14,0,0
9787696,69,5,1,2,1,29,25,5,12,0,0
2917765,47,9,1,2,0,47,13,9,14,0,0
5650786,64,0,1,2,0,16,0,0,13,0,0
8000581,33,2,1,2,0,23,23,2,12,0,0
7645941,75,20,1,2,0,16,20,11,14,1,0
7187813,47,2,1,2,0,25,14,2,13,0,0
7238876,41,8,1,2,0,49,20,8,14,0,0
346205,68,14,1,2,0,38,7,6,13,1,0
9644741,45,2,1,2,0,24,6,2,10,0,0
2811516,67,7,1,2,0,0,10,7,14,0,0
9385960,75,10,1,2,0,21,22,3,12,1,0
8455363,78,9,1,2,0,25,14,9,11,0,0
5310862,65,17,1,1,1,10,28,4,12,1,0
6852832,44,10,1,2,0,23,22,10,14,0,0
6762902,43,10,1,2,1,23,12,3,13,1,0
7548739,78,17,1,2,1,1,28,9,13,1,0
5993219,79,17,1,2,1,6,1,4,12,1,0
813741,79,13,0,2,0,30,0,12,12,1,0
3658284,57,0,1,2,1,22,9,0,11,0,0
7400525,71,0,1,2,1,28,14,0,11,0,0
2721517,62,6,1,2,0,44,22,6,10,0,0
1405492,49,2,1,2,0,11,25,2,10,0,0
9881921,74,1,1,2,0,1,25,1,10,0,0
5525819,75,1,1,2,1,34,28,1,10,0,0
5316246,61,9,1,2,1,19,25,4,14,1,0
3915230,40,16,0,2,1,13,14,11,14,1,0
5752584,30,5,1,2,0,39,2,4,11,1,0
4022253,53,6,1,2,1,10,2,6,10,0,0
13429,25,18,1,2,1,12,28,13,11,1,0
6284818,68,11,0,2,0,48,20,8,11,1,0
7508587,58,13,1,2,0,34,13,13,11,0,0
8596122,61,6,1,2,0,18,2,4,11,1,0
4147391,41,4,1,2,0,4,13,4,10,0,0
4728760,38,6,1,2,0,5,0,3,12,1,0
5069235,26,10,1,2,1,6,14,9,14,1,0
9194280,35,20,1,2,0,36,0,12,12,1,0
221597,30,12,1,2,0,31,6,12,10,0,0
6944541,63,12,1,2,1,48,0,11,11,1,0
4719877,74,15,1,2,0,11,23,11,10,1,0
6379099,66,11,1,2,0,19,17,4,11,1,0
3466926,54,18,0,0,0,48,6,7,12,1,0
1011117,22,11,1,2,0,32,22,8,14,1,0
6580482,48,11,1,2,0,7,6,7,10,1,0
1991945,78,11,1,2,0,11,2,9,11,1,0
5523182,41,16,1,2,1,38,25,7,12,1,0
7198404,29,19,1,1,1,27,19,6,14,1,0
6765574,21,7,1,2,1,12,8,5,12,1,0
6432147,64,7,1,2,0,11,5,7,10,0,0
4103178,70,11,1,2,0,20,10,11,12,0,0
3503815,29,6,1,2,0,7,1,6,11,0,0
5822391,61,1,1,2,0,38,28,1,14,0,0
3780730,28,5,1,2,0,5,13,5,14,0,0
4387681,49,0,1,2,0,35,25,0,10,0,0
7363274,70,9,0,2,0,19,25,5,14,1,0
1389018,55,18,1,2,0,34,22,9,11,1,0
9390849,25,10,0,2,1,27,25,10,13,0,0
7473499,27,11,1,2,1,11,2,11,13,0,0
4114765,50,20,1,2,0,28,0,12,10,1,0
5357215,52,8,1,2,1,31,2,8,11,0,0
7596972,23,4,1,0,1,1,23,4,12,0,0
5817501,61,2,1,0,0,28,21,2,10,0,0
9261400,40,17,1,2,0,29,0,10,12,1,0
9846008,48,0,1,2,0,18,10,0,13,0,0
214045,54,14,1,2,0,0,25,3,10,1,0
3362435,38,16,1,2,1,50,0,3,13,1,0
1739250,29,3,1,2,0,40,7,3,11,0,0
6646287,47,3,1,2,0,48,25,3,10,0,0
7548739,78,17,1,2,1,1,28,9,13,1,0
848556,70,6,1,2,1,28,5,6,10,0,0
3183557,49,10,1,2,1,5,0,10,10,0,0
9569607,51,13,1,2,0,21,2,12,13,1,0
4592797,66,20,1,2,0,14,14,13,11,1,0
6368882,46,7,1,2,0,1,0,3,10,1,0
4910728,44,3,0,2,0,41,10,3,12,0,0
2725660,32,7,1,2,0,3,14,7,10,0,0
9185581,29,12,1,2,0,19,20,10,13,1,0
6730834,33,20,1,2,0,17,2,12,13,1,0
4865437,47,6,1,2,1,37,6,4,11,1,0
6297634,68,18,1,1,0,10,22,6,10,1,0
3834918,45,9,1,2,0,37,5,8,11,1,0
2040616,65,7,1,0,0,41,28,4,10,1,0
2276484,31,19,0,2,1,29,10,7,14,1,0
9544863,61,20,1,1,0,2,24,14,14,1,0
6130465,25,16,1,2,0,10,7,3,11,1,0
46244,36,9,1,2,0,44,20,8,14,1,0
7457920,40,2,1,1,0,47,22,2,13,0,0
7904011,71,3,1,2,0,14,11,3,11,0,0
8996641,75,12,1,2,0,34,19,12,13,0,0
4728760,38,6,1,2,0,5,0,3,12,1,0
3312387,29,7,1,2,1,30,28,7,11,0,0
6629823,27,13,1,2,0,25,7,13,11,0,0
6152639,27,12,1,2,0,41,22,7,11,1,0
52469,60,10,1,2,0,44,28,5,10,1,0
1117930,79,15,1,2,0,19,7,9,12,1,0
8202811,68,20,1,2,0,1,22,13,10,1,0
2987685,59,6,1,2,1,47,25,6,10,0,0
9859799,70,1,1,2,1,1,22,1,11,0,0
6066397,48,13,0,2,0,25,0,13,12,0,0
7211746,58,20,1,2,1,2,28,10,11,1,0
7901030,65,18,1,2,0,47,10,11,10,1,0
8689824,45,4,1,2,0,21,13,3,10,1,0
7642083,54,11,1,2,0,38,23,9,10,1,0
306623,59,9,1,2,0,39,17,9,14,0,0
9364159,77,6,0,2,0,43,6,4,11,1,0
7110369,35,7,1,2,1,13,11,3,11,1,0
9868299,72,18,1,2,0,35,28,11,10,1,0
6786208,63,0,1,2,1,49,10,0,11,0,0
4486618,31,6,1,0,1,38,7,6,10,0,0
933077,40,8,1,2,1,0,25,8,10,0,0
1342169,37,16,1,2,0,12,27,8,12,1,0
1076578,56,18,1,2,0,17,10,10,10,1,0
4426457,76,13,1,2,1,3,22,4,14,1,0
348780,64,1,1,2,0,44,2,1,12,0,0
4205428,49,11,1,2,1,47,28,10,13,1,0
1736074,64,3,1,2,0,1,28,3,11,0,0
74087,69,15,1,2,1,4,28,8,14,1,0
6518572,76,17,1,1,1,49,2,14,12,1,0
1874022,44,15,1,2,0,33,22,7,14,1,0
4508919,59,6,1,2,1,4,25,6,14,0,0
4006235,74,11,1,2,0,49,2,3,13,1,0
6945171,55,18,1,2,0,40,28,8,11,1,0
91862,31,1,1,2,0,29,2,1,10,0,0
6045469,63,7,1,2,0,5,0,7,10,0,0
1877096,74,15,1,2,0,25,13,10,12,1,0
1549898,40,3,0,0,1,42,0,3,11,0,0
9623497,42,7,1,2,1,20,25,7,10,0,0
6144152,72,18,1,1,0,43,17,13,12,1,0
5867006,21,3,1,2,0,49,23,3,11,0,0
9945612,48,15,1,2,1,39,14,7,10,1,0
1528267,58,6,1,2,0,23,11,3,11,1,0
5523182,41,16,1,2,1,38,25,7,12,1,0
8570568,40,6,1,2,0,48,5,6,10,0,0
8557616,29,10,1,2,0,49,20,4,14,1,0
8196352,36,19,1,2,1,9,2,13,14,1,0
3041538,49,2,0,2,0,43,11,2,10,0,0
6419128,32,16,1,0,0,9,12,9,11,1,0
129457,74,2,1,1,1,0,21,2,10,0,0
536218,53,8,1,2,0,22,14,3,10,1,0
9656322,56,15,1,2,1,24,14,7,11,1,0
242890,78,12,1,2,0,41,7,3,10,1,0
1208514,72,6,1,2,0,1,10,6,10,0,0
6865993,48,19,1,2,0,34,6,8,13,1,0
4228230,40,3,1,2,0,43,28,3,12,0,0
5886958,60,16,1,2,0,1,25,3,10,1,0
2858930,40,8,1,2,0,25,9,8,13,0,0
871838,25,4,1,2,1,22,22,4,14,0,0
8589490,32,10,1,2,0,44,14,10,10,0,0
8145890,48,5,1,2,1,43,22,5,11,0,0
9205244,53,6,1,2,0,33,1,6,14,0,0
358155,26,3,1,2,0,8,28,3,14,0,0
7982817,60,6,1,2,1,40,7,5,14,1,0
7715707,37,4,0,2,0,5,20,4,10,0,0
8746952,28,20,1,2,0,17,14,13,10,1,0
2456757,27,0,1,2,1,48,0,0,14,0,0
461499,68,2,0,2,0,35,26,2,11,0,0
8678792,30,6,1,2,0,28,14,6,12,0,0
2715204,62,18,1,2,1,15,14,9,12,1,0
4244135,30,9,1,2,0,31,22,9,10,0,0
1680177,33,18,1,1,0,29,7,6,11,1,0
7757046,38,9,1,2,0,14,28,5,12,1,0
3534563,38,0,1,2,0,20,0,0,14,0,0
8830734,55,8,1,2,1,42,25,8,12,0,0
5160409,31,10,1,2,1,20,22,3,13,1,0
6681037,56,15,1,2,0,8,20,13,12,1,0
5479257,37,0,1,0,1,7,14,0,12,0,0
8035027,42,16,1,2,1,28,25,13,13,1,0
5695731,32,10,1,2,0,25,20,9,11,1,0
5474100,72,6,1,2,0,50,23,6,12,0,0
8351589,77,1,1,2,0,30,28,1,11,0,0
6588127,76,5,1,2,0,48,7,5,10,0,0
3568477,68,15,1,2,0,3,13,5,13,1,0
4325297,26,19,1,2,0,12,19,11,10,1,0
3621845,31,17,1,0,0,41,4,7,12,1,0
8417601,60,2,1,2,1,34,9,2,14,0,0
924892,27,6,1,2,0,0,25,6,12,0,0
9591471,61,0,1,2,0,23,13,0,14,0,0
9800971,62,14,1,2,0,5,1,3,13,1,0
2882498,34,0,0,2,0,9,25,0,13,0,0
6525200,55,11,1,2,1,3,5,6,14,1,0
4734936,31,1,1,2,1,31,0,1,10,0,0
3642815,37,10,1,2,1,29,22,9,11,1,0
4253315,66,7,1,2,0,9,14,7,11,0,0
9569607,51,13,1,2,0,21,2,12,13,1,0
5592246,61,18,1,2,0,11,4,6,13,1,0
8420166,53,8,1,2,0,35,7,8,12,0,0
1041253,64,16,1,2,0,6,22,10,14,1,0
989292,45,4,1,2,0,17,6,4,10,0,0
9917916,70,11,1,2,0,28,0,11,13,0,0
5899739,75,11,1,2,1,11,1,3,12,1,0
2076046,66,5,1,2,1,47,19,3,11,1,0
4555527,79,10,1,2,0,29,27,3,11,1,0
9355058,67,10,1,2,0,17,13,8,12,1,0
7767461,65,6,1,1,0,22,25,6,13,0,0
955441,79,19,1,2,1,32,20,13,12,1,0
7233894,37,9,1,2,0,3,22,3,12,1,0
4707147,27,10,1,2,0,42,25,4,10,1,0
6942586,23,6,1,2,1,49,11,5,10,1,0
6161265,34,8,1,2,1,10,28,4,10,1,0
904634,73,19,1,2,0,0,6,7,12,1,0
2774757,36,11,1,2,0,11,5,10,11,1,0
661573,42,20,1,2,1,1,23,14,12,1,0
3601316,56,15,1,2,1,40,0,9,12,1,0
3391314,27,1,1,1,0,26,14,1,10,0,0
3776678,52,18,1,2,0,36,25,12,11,1,0
2788624,42,11,1,1,0,48,14,11,12,0,0
6767468,21,3,0,2,0,19,17,3,11,0,0
3086136,60,9,1,2,0,16,3,6,13,1,0
6152081,66,8,1,2,0,49,25,3,12,1,0
7627741,71,6,1,2,1,28,0,4,14,1,0
8199311,66,3,0,2,1,23,25,3,13,0,0
4325297,26,19,1,2,0,12,19,11,10,1,0
9490002,51,5,1,2,0,43,22,5,14,0,0
1190125,33,12,1,2,0,36,13,8,10,1,0
8145890,48,5,1,2,1,43,22,5,11,0,0
6676324,48,6,1,1,1,33,14,6,10,0,0
2915711,53,7,0,2,0,47,25,7,14,0,0
9867887,79,9,1,2,0,37,2,4,12,1,0
8723251,54,15,1,2,1,22,12,13,12,1,0
6732695,39,13,1,2,0,21,20,5,12,1,0
4426457,76,13,1,2,1,3,22,4,14,1,0
6189149,30,0,1,0,0,31,12,0,14,0,0
7631011,39,19,0,2,0,39,10,12,10,1,0
9899126,68,2,1,2,0,8,0,2,12,0,0
3976417,51,6,1,2,0,35,11,6,13,0,0
2779765,45,11,1,2,0,0,14,4,13,1,0
2391564,46,15,1,2,1,44,22,5,11,1,0
3811509,79,13,0,2,0,25,21,12,13,1,0
9264415,51,10,1,2,1,37,25,10,11,0,0
6912450,23,17,1,2,0,47,0,10,14,1,0
9724250,67,17,1,2,1,16,19,3,13,1,0
7643432,66,17,1,2,0,31,11,8,13,1,0
3043528,76,14,1,2,0,14,25,14,10,0,0
3410377,51,18,1,2,0,20,0,5,13,1,0
7233894,37,9,1,2,0,3,22,3,12,1,0
9043659,62,7,0,2,0,0,6,7,14,0,0
6486411,48,10,1,0,0,2,11,10,11,0,0
5541889,75,11,1,2,0,36,2,10,13,1,0
5380990,43,10,1,2,0,11,28,5,10,1,0
3550881,47,8,1,2,0,21,28,8,13,0,0
9655703,61,6,0,2,1,23,24,6,11,0,0
8288147,32,20,1,2,0,23,6,3,13,1,0
5813604,52,1,1,2,1,13,18,1,10,0,0
7155409,77,12,1,2,0,7,2,10,13,1,0
9657231,67,2,1,2,0,33,14,2,10,0,0
9999180,22,0,1,2,0,19,6,0,11,0,0
8515666,62,13,0,2,0,37,0,7,11,1,0
10310,70,20,1,2,1,21,28,7,14,1,0
4280751,38,12,1,2,0,9,23,8,11,1,0
9665324,57,11,1,1,0,15,27,7,14,1,0
2499276,21,0,1,2,0,37,10,0,12,0,0
612912,66,15,1,2,0,8,25,14,12,1,0
550542,33,11,1,2,0,3,27,4,13,1,0
1944084,25,17,1,2,0,44,19,9,14,1,0
7537675,45,4,1,2,0,27,28,4,14,0,0
5854256,70,2,1,2,0,13,14,2,11,0,0
1006338,67,1,1,2,1,21,28,1,14,0,0
9035152,56,10,1,2,0,0,28,10,14,0,0
6101750,64,4,1,2,1,40,17,4,11,0,0
2625246,30,19,1,2,1,22,0,7,12,1,0
762473,50,0,1,2,0,40,13,0,11,0,0
4651030,64,13,1,2,1,14,25,4,10,1,0
710851,21,19,1,2,1,40,25,14,12,1,0
8737301,70,14,1,2,0,49,11,13,10,1,0
7141845,69,13,1,2,0,41,1,13,10,0,0
5236105,23,7,0,2,0,50,8,7,13,0,0
8097859,46,10,1,2,0,49,25,10,10,0,0
328338,48,10,1,2,1,16,28,9,14,1,0
2858493,34,3,1,2,0,25,0,3,12,0,0
6828373,69,13,1,2,1,44,0,3,13,1,0
4758365,66,8,0,2,0,43,20,8,11,0,0
6859891,66,13,1,2,0,40,4,11,13,1,0
1000979,41,19,1,2,1,37,1,5,13,1,0
9704228,45,14,1,2,0,21,25,3,14,1,0
1026972,64,1,1,2,0,46,28,1,13,0,0
733884,57,12,1,2,0,1,25,6,11,1,0
8804178,21,7,1,2,1,37,23,7,10,0,0
832123,23,12,1,2,0,30,25,7,12,1,0
5448587,39,1,1,2,0,5,25,1,13,0,0
5037199,77,14,1,2,0,50,14,7,13,1,0
8683788,21,16,1,2,1,47,28,10,11,1,0
1161306,32,5,1,2,0,40,0,5,10,0,0
1727393,44,8,1,2,0,33,14,8,12,0,0
5465789,55,9,1,0,1,24,11,9,12,0,0
3308198,76,10,1,2,1,20,13,4,14,1,0
5239824,58,6,1,2,0,25,13,6,12,0,0
483779,57,5,1,2,0,13,14,5,14,0,0
6565294,56,11,1,2,0,9,28,11,14,0,0
5681211,79,18,1,2,0,50,18,8,10,1,0
2568817,78,5,1,1,1,9,13,5,14,0,0
1801628,22,16,1,2,1,23,28,5,14,1,0
294610,49,16,1,2,0,13,7,6,13,1,0
3773977,69,13,1,2,0,1,11,7,13,1,0
1672431,45,8,1,2,0,19,19,8,14,0,0
249273,33,18,1,2,0,21,0,9,14,1,0
5002101,37,6,1,2,1,6,13,6,14,0,0
6602132,76,1,1,2,0,19,10,1,12,0,0
7474639,44,12,1,2,1,8,0,3,13,1,0
968745,56,9,1,2,0,3,0,5,14,1,0
9043659,62,7,0,2,0,0,6,7,14,0,0
5184758,55,7,1,2,0,6,20,7,11,0,0
8689824,45,4,1,2,0,21,13,3,10,1,0
1524812,22,8,0,2,0,4,20,4,13,1,0
7648582,34,8,1,2,0,40,12,8,12,0,0
6338889,35,6,1,2,0,31,2,6,14,0,0
3025272,78,6,1,2,0,36,11,6,11,0,0
9591777,40,7,1,2,0,26,28,7,11,0,0
1029026,21,9,1,2,1,31,6,9,13,0,0
8171200,22,15,1,2,0,45,4,9,12,1,0
6655487,69,20,0,2,0,43,17,7,11,1,0
2113243,63,8,1,2,0,26,6,7,10,1,0
