Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,changed_profession,Risk_Flag
9087771,28,2,1,2,1,37,13,2,13,0,1
1692995,46,8,1,2,0,43,2,8,14,0,1
5796023,30,3,1,2,0,16,2,3,11,0,1
9766082,28,9,1,2,0,3,28,3,14,1,1
1929764,45,5,1,2,0,26,25,3,12,1,1
6973577,43,15,0,2,1,23,20,5,11,1,1
4783607,67,19,1,2,0,15,28,7,13,1,1
6069621,26,7,1,2,0,17,23,7,12,0,1
5379845,31,5,0,2,0,38,0,5,12,0,1
4012270,39,7,1,2,1,50,10,7,10,0,1
2204102,22,17,1,2,0,2,0,7,12,1,1
215207,32,7,0,2,0,30,13,7,13,0,1
794175,52,1,1,2,0,5,14,1,12,0,1
9961539,41,8,1,1,1,26,25,8,10,0,1
5592466,34,12,1,0,1,34,13,6,13,1,1
3957826,78,13,1,2,0,20,25,11,11,1,1
9344113,69,13,1,2,1,25,16,5,13,1,1
2250002,49,8,1,2,0,45,23,3,10,1,1
7193818,60,17,1,2,0,0,0,6,10,1,1
1360053,47,9,1,2,0,43,28,4,11,1,1
8145972,23,14,1,2,0,35,0,3,11,1,1
1548147,25,18,1,2,1,17,0,4,11,1,1
7212880,21,17,1,2,0,6,13,13,12,1,1
911309,69,12,1,2,0,25,14,9,13,1,1
2167931,58,13,0,2,0,42,22,9,11,1,1
3855594,39,10,1,2,1,15,23,10,13,0,1
8377998,65,13,1,2,0,10,15,4,11,1,1
389819,29,3,0,2,0,19,25,3,14,0,1
7347926,66,7,1,2,0,17,0,6,12,1,1
3355240,75,4,1,2,0,8,28,4,14,0,1
8356588,38,20,1,0,0,6,12,11,10,1,1
9232506,75,2,1,2,0,17,22,2,11,0,1
5143268,53,4,1,2,0,35,0,4,11,0,1
5618096,65,15,1,2,1,0,20,12,11,1,1
9109752,69,16,1,2,1,46,1,7,13,1,1
6278944,39,0,1,2,0,36,1,0,11,0,1
5510769,41,19,1,2,1,33,28,8,12,1,1
8542806,31,12,0,2,0,11,6,6,13,1,1
2261031,41,16,1,2,1,22,10,7,10,1,1
4091318,33,7,1,2,0,26,17,7,11,0,1
7210569,54,17,1,2,0,21,16,10,11,1,1
3080904,37,8,1,2,0,39,25,8,10,0,1
5053956,53,6,0,2,1,37,13,6,12,0,1
7167091,51,19,1,2,1,3,28,6,11,1,1
6956279,41,6,1,2,1,18,2,6,10,0,1
9789626,21,20,1,2,0,20,2,4,13,1,1
6875625,77,7,0,2,0,46,14,7,11,0,1
4873171,50,4,1,2,0,25,4,4,11,0,1
4036960,79,16,1,2,1,21,7,3,13,1,1
5388842,79,4,1,2,0,35,13,4,12,0,1
9173092,30,19,1,2,0,40,2,9,11,1,1
1435004,50,2,1,2,1,34,0,2,14,0,1
7186684,55,3,1,2,1,44,13,3,12,0,1
7361429,58,2,1,2,0,50,12,2,12,0,1
2838734,58,14,1,2,0,8,13,5,10,1,1
3672369,60,12,1,2,0,14,10,6,12,1,1
3843088,44,10,1,2,1,47,24,6,10,1,1
8476201,55,1,1,2,0,49,0,1,11,0,1
4977653,54,17,1,2,1,47,11,13,11,1,1
75855,33,17,1,2,0,49,1,12,11,1,1
5303994,39,6,1,2,0,12,6,6,14,0,1
960205,66,16,1,2,0,12,0,7,11,1,1
6815932,77,6,1,2,1,22,14,6,14,0,1
1744570,65,2,1,2,1,2,11,2,11,0,1
649902,54,15,1,2,0,48,14,8,11,1,1
3733611,27,1,1,2,0,49,9,1,11,0,1
3350415,29,9,1,2,0,31,14,6,12,1,1
7957694,22,0,1,2,1,13,13,0,14,0,1
6475126,48,14,1,2,0,3,28,11,12,1,1
4390992,66,9,1,2,0,12,5,9,14,0,1
4499377,48,11,1,2,0,43,2,11,12,0,1
495619,26,1,1,2,0,15,28,1,14,0,1
4772948,46,17,1,2,0,0,25,11,14,1,1
2467224,35,3,1,2,0,25,1,3,11,0,1
9760667,63,17,1,2,0,7,13,13,12,1,1
5522159,22,6,1,2,0,13,0,6,12,0,1
5118418,57,18,1,2,0,44,10,10,13,1,1
3337437,67,5,1,2,0,12,14,5,14,0,1
8497267,65,6,1,2,0,10,0,6,12,0,1
9470213,41,5,1,0,1,50,11,5,13,0,1
972554,54,13,1,2,1,12,28,13,12,0,1
1765870,39,11,1,1,0,22,23,11,10,0,1
7851638,51,9,1,2,0,21,28,9,12,0,1
4571376,73,16,1,2,0,27,20,6,11,1,1
5304334,35,17,1,2,0,0,23,10,10,1,1
5618577,52,8,1,1,0,5,28,4,13,1,1
7770680,38,10,1,2,0,41,22,10,12,0,1
5443970,35,4,1,2,0,2,12,4,10,0,1
6303220,75,14,1,2,0,5,25,7,14,1,1
9803915,46,18,1,2,0,31,23,12,13,1,1
9265457,55,10,1,2,0,5,0,10,10,0,1
5296683,58,6,1,2,0,43,19,6,13,0,1
8287745,60,10,0,2,0,38,7,3,12,1,1
7167873,61,0,1,2,1,18,7,0,11,0,1
9819070,25,11,1,2,0,30,2,6,10,1,1
156145,69,7,1,2,1,50,28,7,13,0,1
1818095,30,1,0,2,0,27,25,1,11,0,1
2929735,23,14,1,2,0,34,11,9,12,1,1
3933029,30,8,1,2,0,18,25,8,14,0,1
5238806,65,3,1,2,0,38,23,3,12,0,1
3338595,23,15,1,2,0,10,1,4,10,1,1
4094948,49,3,1,2,1,25,6,3,12,0,1
6896303,25,7,1,2,0,38,17,7,13,0,1
3212655,67,19,1,2,0,22,2,7,14,1,1
6548997,46,11,1,2,0,47,2,4,14,1,1
1882143,45,19,1,2,1,32,25,4,14,1,1
4574878,45,19,1,2,0,38,3,6,10,1,1
6927537,36,14,1,2,1,27,14,7,12,1,1
4196392,56,15,0,2,1,40,14,5,14,1,1
2288901,36,13,1,2,0,4,0,6,14,1,1
6597452,39,11,1,2,0,7,20,10,13,1,1
1117930,79,15,1,2,0,19,7,9,12,1,1
3280637,70,0,1,2,0,19,14,0,14,0,1
9127290,22,11,1,2,0,50,25,3,14,1,1
7475292,33,3,1,2,0,18,10,3,10,0,1
5013716,29,17,1,2,0,22,10,10,11,1,1
2800327,50,6,1,2,1,43,13,6,10,0,1
585110,40,3,1,2,0,13,28,3,13,0,1
1956633,23,13,1,2,0,40,6,13,12,0,1
9116194,72,1,1,2,1,46,13,1,14,0,1
5827839,43,1,1,2,0,13,14,1,10,0,1
9038552,76,7,1,2,1,49,13,4,14,1,1
1045513,40,2,1,0,0,15,23,2,14,0,1
5131419,26,2,1,2,0,10,25,2,10,0,1
858275,37,0,1,2,0,30,14,0,14,0,1
4687581,44,3,1,2,1,23,6,3,13,0,1
8514369,21,5,1,2,1,41,20,4,13,1,1
1821438,26,0,1,2,1,7,25,0,12,0,1
2460413,61,15,1,2,0,47,14,6,12,1,1
7361429,58,2,1,2,0,50,12,2,12,0,1
8909724,71,4,1,2,0,4,20,4,11,0,1
5971936,24,1,1,2,0,1,2,1,10,0,1
3707462,50,13,1,2,0,33,28,9,13,1,1
4516990,69,9,1,2,0,30,25,9,11,0,1
9420838,48,6,1,2,0,47,22,6,10,0,1
8005608,65,8,1,2,0,11,7,8,12,0,1
1330107,61,13,1,2,0,39,4,11,12,1,1
8236810,40,0,1,2,1,24,14,0,12,0,1
4149976,35,15,0,1,0,19,19,10,12,1,1
1171428,45,11,1,2,1,44,24,5,11,1,1
3145889,47,17,0,2,1,19,23,4,11,1,1
7488205,60,9,1,2,0,47,25,9,10,0,1
7441122,33,15,1,2,0,35,14,12,14,1,1
9422148,43,16,1,2,1,13,13,12,12,1,1
9039543,77,3,1,2,0,32,14,3,12,0,1
3685028,32,13,1,2,0,35,28,6,11,1,1
6588127,76,5,1,2,0,48,7,5,10,0,1
1519180,59,2,1,2,1,46,2,2,10,0,1
4816071,63,17,1,2,0,33,0,13,14,1,1
3379005,77,1,1,2,0,34,0,1,11,0,1
9584354,66,17,1,2,1,43,13,12,13,1,1
8371842,66,15,1,1,0,12,19,4,11,1,1
4248868,79,11,1,2,0,19,4,11,13,0,1
2259654,42,2,1,2,0,33,11,2,10,0,1
2357771,59,1,1,2,1,3,12,1,12,0,1
5303994,39,6,1,2,0,12,6,6,14,0,1
8880468,70,1,1,1,0,37,7,1,10,0,1
7961963,40,10,1,2,0,36,2,8,10,1,1
6787542,22,0,1,0,0,28,10,0,12,0,1
1369446,59,3,1,2,0,38,19,3,11,0,1
3371958,23,15,1,2,0,7,22,4,12,1,1
3478374,74,5,1,2,0,29,12,5,10,0,1
4658830,45,11,1,2,1,13,25,8,10,1,1
5384780,55,12,1,2,1,25,13,5,12,1,1
1510441,55,16,1,2,0,14,22,7,14,1,1
7364088,74,5,1,2,0,47,15,5,11,0,1
6144129,53,11,1,2,0,11,20,9,10,1,1
8049733,48,1,1,1,1,30,25,1,11,0,1
6472266,21,2,1,2,1,33,11,2,11,0,1
5554586,39,18,1,2,0,43,0,13,13,1,1
2581344,72,0,1,2,0,11,25,0,13,0,1
2421544,46,17,1,2,0,4,13,6,13,1,1
6641682,42,0,1,2,0,29,14,0,10,0,1
7334328,60,12,1,2,0,20,22,9,11,1,1
4388062,28,2,1,2,0,6,22,2,10,0,1
1138872,38,8,1,0,1,1,7,8,11,0,1
9181312,31,5,1,2,0,2,14,5,13,0,1
1999104,25,12,1,2,1,26,28,11,14,1,1
1131868,46,10,1,2,0,26,10,10,12,0,1
8981043,57,8,1,2,1,47,11,8,12,0,1
2442178,34,15,0,2,0,0,20,10,13,1,1
533359,50,7,1,2,0,21,14,6,11,1,1
420777,41,1,1,2,0,39,2,1,11,0,1
4112102,46,15,1,2,0,8,11,5,13,1,1
4241292,56,19,1,2,1,29,7,8,12,1,1
4145551,46,15,0,2,0,44,25,11,13,1,1
4553423,60,9,1,2,0,46,22,9,11,0,1
5898669,32,9,0,2,0,24,25,6,13,1,1
1551042,70,18,1,2,0,35,25,13,13,1,1
5874168,39,12,1,2,0,19,19,10,14,1,1
780090,55,9,1,0,0,46,25,9,14,0,1
2674738,40,2,1,2,0,6,14,2,12,0,1
1793684,46,7,1,1,0,47,21,7,14,0,1
5141854,41,19,1,1,1,14,2,3,14,1,1
757960,58,5,1,2,1,21,25,5,10,0,1
2442178,34,15,0,2,0,0,20,10,13,1,1
1131868,46,10,1,2,0,26,10,10,12,0,1
5608121,52,7,1,2,0,37,13,7,14,0,1
245102,36,4,1,2,0,50,10,4,12,0,1
2859501,61,16,0,2,0,24,0,7,10,1,1
5867312,43,1,1,1,0,7,0,1,13,0,1
2909502,27,18,1,2,0,37,13,4,11,1,1
2342726,39,8,1,2,0,24,10,8,11,0,1
7475292,33,3,1,2,0,18,10,3,10,0,1
7475292,33,3,1,2,0,18,10,3,10,0,1
4489952,66,5,1,1,0,22,2,5,11,0,1
6943697,37,14,1,2,0,3,20,3,12,1,1
8027200,41,6,0,2,0,25,20,3,14,1,1
1847709,44,3,1,2,1,41,12,3,12,0,1
420777,41,1,1,2,0,39,2,1,11,0,1
1612818,79,10,1,2,0,30,7,10,11,0,1
9338999,44,15,1,2,0,49,13,4,11,1,1
3941355,71,14,0,2,0,26,25,12,10,1,1
7497874,67,4,1,2,0,34,26,4,11,0,1
9290267,54,4,1,2,1,36,2,4,14,0,1
4740827,24,7,1,2,0,6,14,7,10,0,1
4389360,42,20,1,2,1,41,13,11,10,1,1
1847709,44,3,1,2,1,41,12,3,12,0,1
9731801,72,3,1,1,0,26,6,3,12,0,1
6940796,46,17,1,2,0,1,14,9,11,1,1
3115639,35,14,1,2,1,48,13,14,10,0,1
5616669,68,11,1,1,0,15,0,5,11,1,1
332177,70,20,1,2,0,42,20,7,13,1,1
6641682,42,0,1,2,0,29,14,0,10,0,1
6962586,28,15,1,2,0,24,28,8,10,1,1
8378553,50,15,1,2,0,7,14,6,13,1,1
8381715,72,0,1,2,1,46,28,0,10,0,1
2261031,41,16,1,2,1,22,10,7,10,1,1
3921757,77,11,1,2,0,20,28,3,14,1,1
6545453,22,14,1,2,0,20,14,14,14,0,1
9578850,57,13,1,2,0,34,14,11,11,1,1
7961702,43,20,1,2,0,0,7,13,11,1,1
5625315,69,16,1,2,0,22,13,14,14,1,1
2477727,63,15,1,2,0,18,25,7,12,1,1
2810787,32,0,1,2,0,2,11,0,14,0,1
2800327,50,6,1,2,1,43,13,6,10,0,1
2549997,51,15,0,2,0,44,7,13,14,1,1
9371221,74,2,1,2,0,27,22,2,13,0,1
6548997,46,11,1,2,0,47,2,4,14,1,1
2385302,69,10,1,2,1,42,7,8,13,1,1
881027,62,18,0,2,0,47,5,10,13,1,1
213766,35,19,1,2,1,15,2,7,11,1,1
5465804,32,10,1,2,1,2,10,6,12,1,1
9173092,30,19,1,2,0,40,2,9,11,1,1
3350415,29,9,1,2,0,31,14,6,12,1,1
7316215,64,10,1,2,1,4,13,7,14,1,1
3160585,42,10,1,2,0,1,9,8,10,1,1
8683216,21,0,0,2,0,7,25,0,12,0,1
5953603,29,11,1,2,1,33,14,7,10,1,1
4187964,78,2,1,2,1,16,22,2,10,0,1
5737594,26,11,1,2,0,30,7,10,12,1,1
3412117,76,3,1,2,1,19,25,3,14,0,1
4399912,29,9,1,2,0,2,28,9,10,0,1
4112102,46,15,1,2,0,8,11,5,13,1,1
1923707,40,16,1,2,0,17,11,4,12,1,1
554517,21,7,1,2,0,26,1,5,13,1,1
9775983,65,6,1,2,0,6,10,6,12,0,1
9305585,69,8,1,2,0,35,28,8,10,0,1
9502583,42,7,1,2,1,48,28,7,10,0,1
250306,23,15,1,2,0,17,6,10,14,1,1
4476997,27,15,1,2,0,32,2,7,13,1,1
8098496,77,15,1,2,0,3,1,11,10,1,1
8189113,72,1,1,2,0,33,0,1,12,0,1
4399912,29,9,1,2,0,2,28,9,10,0,1
9083366,60,9,1,2,0,37,12,9,11,0,1
7488205,60,9,1,2,0,47,25,9,10,0,1
5796023,30,3,1,2,0,16,2,3,11,0,1
2921973,43,9,1,2,0,15,22,5,11,1,1
1225686,65,9,1,2,0,12,11,5,13,1,1
6120219,25,8,1,2,0,43,2,3,13,1,1
5314430,32,11,1,2,0,44,28,5,12,1,1
6092943,60,10,1,2,0,5,10,10,11,0,1
3959820,78,9,0,2,0,10,2,9,10,0,1
2838734,58,14,1,2,0,8,13,5,10,1,1
1112644,23,16,1,2,1,35,14,6,10,1,1
3940859,44,0,1,2,0,38,26,0,14,0,1
8683216,21,0,0,2,0,7,25,0,12,0,1
8702383,76,20,1,2,0,46,23,3,12,1,1
7080755,57,5,1,2,0,38,25,5,11,0,1
5254986,48,6,1,2,0,23,14,6,14,0,1
4316721,78,15,1,2,0,14,25,14,12,1,1
8557058,33,2,1,2,0,29,10,2,14,0,1
1538951,73,9,1,2,1,26,7,9,10,0,1
2065698,24,10,1,2,1,33,28,5,11,1,1
8709078,41,3,1,2,1,38,14,3,14,0,1
2844373,28,3,1,2,0,40,14,3,11,0,1
1780484,24,10,1,2,0,43,0,5,13,1,1
6191553,68,15,1,0,1,48,28,13,14,1,1
8622588,45,18,1,1,0,45,24,3,12,1,1
3876672,55,12,1,2,0,21,23,11,12,1,1
1020861,42,17,1,2,0,28,13,7,14,1,1
2204102,22,17,1,2,0,2,0,7,12,1,1
7488205,60,9,1,2,0,47,25,9,10,0,1
3711494,63,6,1,2,1,41,28,6,14,0,1
1543486,44,7,1,2,0,18,28,5,13,1,1
8371842,66,15,1,1,0,12,19,4,11,1,1
2966907,30,6,0,2,1,32,22,5,12,1,1
4867597,78,20,1,2,0,10,10,4,12,1,1
1364478,33,2,1,2,0,35,14,2,11,0,1
4688134,44,12,1,2,0,41,28,12,14,0,1
4041403,47,19,1,2,1,49,23,13,14,1,1
8371842,66,15,1,1,0,12,19,4,11,1,1
1085302,69,4,1,2,0,25,28,4,10,0,1
5647261,64,10,1,2,0,40,14,10,10,0,1
9250350,42,9,1,2,0,8,14,4,10,1,1
1171826,44,8,1,2,0,13,22,8,11,0,1
7563306,55,15,1,2,0,48,12,12,12,1,1
5522159,22,6,1,2,0,13,0,6,12,0,1
1765870,39,11,1,1,0,22,23,11,10,0,1
8727386,46,9,1,2,0,30,11,5,10,1,1
4657255,28,16,1,2,0,22,10,7,14,1,1
8758130,34,20,0,2,0,45,5,9,10,1,1
1369359,22,19,1,0,1,39,28,9,12,1,1
8928667,38,15,1,2,0,9,2,3,10,1,1
8818909,41,6,1,2,1,31,20,3,13,1,1
1746126,43,8,0,2,0,0,11,8,12,0,1
4806237,79,10,0,2,0,48,26,4,11,1,1
2385302,69,10,1,2,1,42,7,8,13,1,1
7839236,68,7,1,2,0,6,14,7,14,0,1
4560641,72,7,1,2,0,41,22,7,13,0,1
1604428,66,20,1,2,0,37,17,12,14,1,1
1364478,33,2,1,2,0,35,14,2,11,0,1
5182987,71,3,1,2,1,26,0,3,10,0,1
1576494,36,5,1,2,1,49,17,5,14,0,1
1969104,28,9,1,2,0,38,1,7,14,1,1
8419826,31,0,1,2,0,26,28,0,14,0,1
1810078,62,14,0,2,1,39,2,6,10,1,1
1148139,27,9,1,2,0,44,0,5,14,1,1
5830102,56,5,0,2,1,42,0,5,11,0,1
3182290,52,2,1,2,0,19,28,2,10,0,1
3864475,44,14,1,2,0,35,17,10,11,1,1
8703835,21,11,1,2,1,1,5,11,12,0,1
1114427,73,9,1,2,1,12,2,9,13,0,1
2018665,47,11,1,2,0,46,25,11,10,0,1
8338699,45,10,1,2,0,48,2,10,13,0,1
1085710,72,12,1,2,0,31,12,9,10,1,1
9750930,31,3,1,2,1,12,25,3,10,0,1
355672,47,11,1,2,0,40,13,11,14,0,1
8001952,73,14,1,2,0,40,1,9,11,1,1
4251239,79,2,1,2,0,1,0,2,14,0,1
6394472,46,14,1,2,0,9,23,12,13,1,1
5443970,35,4,1,2,0,2,12,4,10,0,1
1315106,62,5,1,2,0,38,2,5,12,0,1
48245,32,12,0,2,0,10,13,3,14,1,1
4262658,42,19,1,2,1,2,0,10,14,1,1
9181312,31,5,1,2,0,2,14,5,13,0,1
9187149,79,1,1,2,1,7,1,1,13,0,1
1101559,49,3,1,2,0,20,25,3,13,0,1
8484841,78,13,1,2,1,45,11,3,13,1,1
2018913,68,7,1,2,1,50,13,7,13,0,1
7914034,23,2,1,2,0,8,11,2,10,0,1
3648949,65,6,1,2,1,4,14,6,11,0,1
6939228,28,8,1,2,0,19,25,8,13,0,1
8769550,23,13,1,2,0,13,25,9,10,1,1
4816881,59,19,1,2,0,24,13,11,10,1,1
527900,61,9,1,2,1,20,25,9,10,0,1
8928667,38,15,1,2,0,9,2,3,10,1,1
5186187,76,2,1,2,0,16,25,2,12,0,1
21831,26,14,1,2,1,12,22,5,10,1,1
6380792,51,12,1,2,0,32,23,12,13,0,1
527900,61,9,1,2,1,20,25,9,10,0,1
779324,45,20,1,2,0,2,9,4,10,1,1
3612614,62,15,1,2,0,15,28,14,14,1,1
781019,42,8,0,2,0,16,7,8,10,0,1
826478,33,15,1,2,0,19,19,13,11,1,1
6798686,31,9,1,1,0,16,23,9,10,0,1
9945173,62,4,1,2,0,47,2,4,10,0,1
9867211,56,2,1,2,0,7,2,2,14,0,1
4940114,43,8,1,2,0,20,28,8,10,0,1
3779002,57,8,1,2,0,27,14,8,14,0,1
8909724,71,4,1,2,0,4,20,4,11,0,1
6810655,30,11,1,2,0,35,28,10,12,1,1
5186187,76,2,1,2,0,16,25,2,12,0,1
9270608,79,14,1,2,0,1,28,4,12,1,1
3440491,67,3,1,2,0,13,14,3,12,0,1
4399912,29,9,1,2,0,2,28,9,10,0,1
4477660,30,0,0,2,1,30,25,0,14,0,1
5388842,79,4,1,2,0,35,13,4,12,0,1
2206541,52,10,1,1,0,30,23,10,10,0,1
3157162,48,11,1,2,0,32,0,7,14,1,1
8098496,77,15,1,2,0,3,1,11,10,1,1
6381899,68,7,1,2,1,23,25,4,13,1,1
4420138,62,4,1,2,1,17,13,4,10,0,1
9145591,43,12,1,2,0,12,25,9,10,1,1
6480566,29,1,1,2,1,3,13,1,10,0,1
4175765,79,3,1,2,0,37,11,3,13,0,1
4819023,50,18,0,2,0,29,4,12,10,1,1
4477660,30,0,0,2,1,30,25,0,14,0,1
9407809,66,3,1,2,0,3,0,3,13,0,1
8703835,21,11,1,2,1,1,5,11,12,0,1
2020408,46,5,1,2,0,29,23,5,14,0,1
455805,72,0,1,2,0,5,17,0,12,0,1
7159752,60,18,1,2,0,2,4,3,13,1,1
6762683,48,16,1,2,0,5,25,7,10,1,1
4786752,42,13,0,1,0,11,22,10,11,1,1
151700,33,20,1,2,0,39,19,6,13,1,1
6875625,77,7,0,2,0,46,14,7,11,0,1
7716359,70,0,1,2,0,44,20,0,12,0,1
8145267,76,11,1,2,1,41,12,6,14,1,1
7529689,76,9,1,2,0,3,0,4,10,1,1
6068842,29,6,1,2,0,48,14,6,14,0,1
7490558,72,13,1,2,0,17,14,8,13,1,1
8653449,66,0,1,2,0,9,12,0,13,0,1
5131419,26,2,1,2,0,10,25,2,10,0,1
7449477,75,9,0,2,0,44,14,9,14,0,1
2561886,41,6,1,2,1,9,10,5,14,1,1
9994501,51,14,1,2,0,13,10,9,10,1,1
8298321,53,19,0,2,0,31,0,6,11,1,1
4432283,61,5,1,2,0,30,22,5,10,0,1
8769550,23,13,1,2,0,13,25,9,10,1,1
2935149,66,2,1,2,0,24,15,2,10,0,1
5212243,77,5,1,2,1,7,14,5,10,0,1
5522159,22,6,1,2,0,13,0,6,12,0,1
7480946,44,10,1,2,0,15,14,10,13,0,1
3224299,78,11,0,2,0,10,12,10,12,1,1
7248241,63,12,1,2,0,3,17,4,14,1,1
6381899,68,7,1,2,1,23,25,4,13,1,1
3957826,78,13,1,2,0,20,25,11,11,1,1
5762415,54,4,1,2,0,13,0,4,12,0,1
8030284,65,6,1,2,0,10,25,6,12,0,1
2244337,26,6,1,2,1,27,25,6,12,0,1
2570723,45,15,1,2,0,33,6,6,12,1,1
5443970,35,4,1,2,0,2,12,4,10,0,1
826681,78,4,0,2,1,1,0,4,14,0,1
3876672,55,12,1,2,0,21,23,11,12,1,1
8983504,52,13,1,2,0,3,5,3,13,1,1
5314430,32,11,1,2,0,44,28,5,12,1,1
8036025,23,8,1,2,0,15,8,4,14,1,1
554517,21,7,1,2,0,26,1,5,13,1,1
9912721,57,14,1,2,0,9,25,5,14,1,1
3933698,52,19,1,2,0,27,22,8,11,1,1
2005837,72,9,1,2,0,20,10,9,13,0,1
8036025,23,8,1,2,0,15,8,4,14,1,1
4428363,46,11,1,2,0,43,1,11,10,0,1
9153316,31,6,1,2,0,47,13,6,12,0,1
1816526,30,13,1,2,1,10,1,12,11,1,1
2477727,63,15,1,2,0,18,25,7,12,1,1
3218946,25,0,1,2,0,43,0,0,11,0,1
3126568,40,17,1,2,0,49,2,5,10,1,1
1988524,50,6,1,2,0,46,20,6,13,0,1
7794515,51,2,1,2,0,50,25,2,11,0,1
4929593,45,4,1,2,1,45,11,4,12,0,1
3666346,56,12,1,2,0,39,14,12,11,0,1
1569187,39,5,1,2,0,19,6,4,13,1,1
612456,54,16,1,2,0,23,24,9,11,1,1
4560641,72,7,1,2,0,41,22,7,13,0,1
5311050,52,5,1,2,0,40,25,5,12,0,1
9887523,56,12,1,2,0,8,20,12,11,0,1
911309,69,12,1,2,0,25,14,9,13,1,1
9700230,55,20,1,2,0,30,14,8,13,1,1
3700179,75,15,1,2,0,12,11,10,11,1,1
3781553,56,16,1,2,0,24,6,11,14,1,1
9154313,50,9,1,2,1,5,22,9,10,0,1
2607516,76,5,1,2,1,1,14,5,11,0,1
9284549,48,13,1,1,0,32,19,3,12,1,1
6785181,32,11,1,2,0,19,13,11,11,0,1
9056428,50,20,1,2,0,11,10,10,11,1,1
9083499,77,19,1,2,0,40,14,13,10,1,1
8658161,79,13,1,2,0,39,18,13,10,0,1
4828126,69,18,1,2,0,43,14,12,13,1,1
1653541,69,17,1,2,0,9,0,6,10,1,1
7218867,43,16,1,2,0,2,11,8,14,1,1
4868070,51,17,0,2,0,46,6,6,13,1,1
2093984,77,9,1,2,0,28,2,3,14,1,1
6098095,50,8,1,2,0,42,6,3,14,1,1
2467224,35,3,1,2,0,25,1,3,11,0,1
8597260,56,20,1,2,1,41,11,6,14,1,1
7716359,70,0,1,2,0,44,20,0,12,0,1
3602068,39,9,1,1,0,34,6,9,14,0,1
8189113,72,1,1,2,0,33,0,1,12,0,1
3544163,25,3,1,2,1,12,0,3,11,0,1
8753453,52,14,1,2,0,26,0,7,11,1,1
3960347,71,7,1,2,1,10,20,7,11,0,1
3390339,22,19,1,2,0,12,11,3,13,1,1
9663578,71,16,1,2,0,41,22,11,14,1,1
3511322,45,18,1,2,0,27,11,8,13,1,1
1216848,60,9,1,2,0,13,2,9,12,0,1
739809,55,4,1,2,0,4,0,4,12,0,1
752492,68,11,0,2,0,32,9,6,13,1,1
8189113,72,1,1,2,0,33,0,1,12,0,1
700444,24,0,1,2,0,15,12,0,11,0,1
6810655,30,11,1,2,0,35,28,10,12,1,1
5554586,39,18,1,2,0,43,0,13,13,1,1
8413167,60,14,1,2,0,9,28,10,12,1,1
5947824,38,13,1,2,0,37,25,7,10,1,1
7055950,79,9,1,2,1,33,28,9,12,0,1
765211,38,13,1,2,1,33,25,4,12,1,1
739809,55,4,1,2,0,4,0,4,12,0,1
8492379,28,16,1,2,0,13,6,14,11,1,1
4392927,41,2,1,2,0,9,25,2,13,0,1
9878857,32,16,1,2,1,9,7,11,12,1,1
1714140,27,10,1,2,1,39,28,10,10,0,1
4305317,75,6,1,2,0,45,25,6,12,0,1
9855245,37,19,1,2,1,41,14,6,13,1,1
389819,29,3,0,2,0,19,25,3,14,0,1
8925245,63,0,1,2,0,18,12,0,10,0,1
5278110,45,10,1,2,1,14,28,8,10,1,1
8925245,63,0,1,2,0,18,12,0,10,0,1
7721706,68,11,1,2,1,14,20,3,13,1,1
7038129,40,3,1,2,0,36,22,3,14,0,1
1969474,65,12,1,2,0,18,11,12,12,0,1
639638,68,14,1,2,0,49,11,3,12,1,1
4206623,46,12,1,2,0,3,10,12,13,0,1
5639383,37,5,1,2,0,10,7,4,12,1,1
5022180,57,2,1,2,0,31,0,2,11,0,1
8053436,42,8,1,2,0,8,11,8,11,0,1
5165629,61,0,1,2,0,5,28,0,12,0,1
4854861,77,1,0,2,0,18,2,1,13,0,1
870857,53,17,1,2,1,11,7,10,10,1,1
1888040,43,2,0,2,0,35,22,2,13,0,1
7186684,55,3,1,2,1,44,13,3,12,0,1
6107468,21,16,1,2,0,42,6,13,14,1,1
1369359,22,19,1,0,1,39,28,9,12,1,1
5965932,74,3,1,2,0,3,10,3,13,0,1
2740967,63,5,1,2,0,11,1,5,13,0,1
448021,54,11,1,2,0,25,14,11,14,0,1
6722440,47,7,1,2,0,27,14,7,11,0,1
9201802,27,18,1,2,0,19,11,4,11,1,1
8145267,76,11,1,2,1,41,12,6,14,1,1
915146,50,4,1,1,0,14,6,4,13,0,1
6083984,45,15,1,2,0,42,13,3,12,1,1
7134942,28,20,1,2,1,13,28,11,10,1,1
7691997,48,18,1,2,1,41,12,8,12,1,1
3092529,49,1,1,2,0,22,12,1,10,0,1
1856689,46,5,1,2,1,0,14,5,12,0,1
7428357,38,13,1,2,1,14,25,9,12,1,1
1072440,29,15,1,2,0,17,28,6,12,1,1
7591621,41,6,1,1,0,4,25,3,14,1,1
8217682,67,10,1,0,1,14,7,10,10,0,1
1362373,21,0,1,2,0,45,13,0,10,0,1
1127903,74,15,1,2,1,19,10,3,12,1,1
8492818,56,3,1,2,1,42,25,3,12,0,1
7591621,41,6,1,1,0,4,25,3,14,1,1
4128579,52,15,0,2,0,47,23,13,13,1,1
9181312,31,5,1,2,0,2,14,5,13,0,1
8753580,33,8,1,2,0,35,22,8,11,0,1
3049346,26,5,0,2,0,17,10,3,12,1,1
