Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,changed_profession,Risk_Flag
3291384,42,4,1,2,0,43,0,4,12,0,1
1148139,27,9,1,2,0,44,0,5,14,1,1
9109625,55,5,1,2,0,45,6,5,10,0,1
9861298,59,16,1,2,0,47,28,9,11,1,1
4977653,54,17,1,2,1,47,11,13,11,1,1
659055,68,2,1,2,1,1,22,2,13,0,1
6733662,60,20,1,2,0,3,20,12,11,1,1
5165629,61,0,1,2,0,5,28,0,12,0,1
2803101,25,10,1,2,0,37,20,10,14,0,1
9232506,75,2,1,2,0,17,22,2,11,0,1
3470076,44,15,1,2,0,32,2,11,12,1,1
8047392,61,2,1,2,0,27,19,2,14,0,1
2456579,30,17,1,1,0,12,6,10,12,1,1
5040171,58,19,1,2,0,34,14,3,12,1,1
8773158,58,18,1,2,1,24,28,5,13,1,1
9749313,72,17,1,2,1,5,10,14,11,1,1
1578598,50,11,1,2,0,43,25,11,11,0,1
2318739,59,4,1,2,0,14,6,4,14,0,1
5568385,51,16,1,2,1,33,24,5,13,1,1
4862518,36,6,1,2,0,31,19,6,14,0,1
1999104,25,12,1,2,1,26,28,11,14,1,1
8196202,79,3,1,2,0,28,6,3,14,0,1
8059284,72,1,1,2,1,23,14,1,13,0,1
3188212,61,14,1,2,0,18,20,10,12,1,1
9597503,47,13,1,2,0,9,1,7,10,1,1
6120219,25,8,1,2,0,43,2,3,13,1,1
4329497,66,2,1,2,0,33,4,2,11,0,1
4016515,56,13,0,2,0,4,13,6,13,1,1
8878375,65,7,1,2,0,42,13,7,14,0,1
9427951,24,11,1,2,0,40,23,8,12,1,1
5653642,42,3,1,2,0,10,14,3,11,0,1
8573668,57,15,1,2,1,30,10,13,13,1,1
7256900,55,9,1,2,0,28,13,4,14,1,1
8130522,55,7,1,2,1,5,13,6,11,1,1
8296594,22,13,1,2,0,1,25,13,13,0,1
5876920,59,5,1,2,0,49,1,5,13,0,1
1051945,70,7,0,2,0,24,6,7,12,0,1
7212880,21,17,1,2,0,6,13,13,12,1,1
4990273,58,2,1,2,0,13,28,2,14,0,1
8593318,75,20,1,1,0,42,6,7,13,1,1
8918262,31,2,1,2,0,36,28,2,13,0,1
972554,54,13,1,2,1,12,28,13,12,0,1
8326453,41,9,1,2,0,27,7,7,13,1,1
1885923,46,16,1,2,0,32,22,8,14,1,1
533359,50,7,1,2,0,21,14,6,11,1,1
5922769,29,7,1,2,0,30,28,7,11,0,1
765211,38,13,1,2,1,33,25,4,12,1,1
3481164,25,2,1,2,1,22,13,2,14,0,1
2925515,62,16,0,0,0,1,25,8,10,1,1
432951,45,1,1,2,1,49,13,1,11,0,1
6134981,49,2,1,2,1,28,14,2,10,0,1
9173092,30,19,1,2,0,40,2,9,11,1,1
6860791,47,2,1,2,1,26,0,2,10,0,1
2794995,52,18,1,2,0,17,1,9,14,1,1
357702,76,6,1,1,0,35,14,3,13,1,1
4516990,69,9,1,2,0,30,25,9,11,0,1
5165629,61,0,1,2,0,5,28,0,12,0,1
2734443,49,3,1,2,0,14,17,3,10,0,1
7243585,57,15,1,2,1,46,28,9,11,1,1
9947139,67,10,0,1,0,49,2,10,10,0,1
6896303,25,7,1,2,0,38,17,7,13,0,1
555482,32,12,1,2,0,7,25,9,11,1,1
1591082,66,3,1,2,0,38,0,3,11,0,1
5971936,24,1,1,2,0,1,2,1,10,0,1
2946448,63,0,1,2,0,16,2,0,13,0,1
2089273,23,6,1,2,1,35,7,4,14,1,1
4816881,59,19,1,2,0,24,13,11,10,1,1
6896303,25,7,1,2,0,38,17,7,13,0,1
739809,55,4,1,2,0,4,0,4,12,0,1
5126123,41,1,1,2,0,40,28,1,12,0,1
3734522,47,1,1,2,0,46,2,1,10,0,1
1923313,71,5,1,2,0,32,22,3,10,1,1
140981,36,17,1,2,1,15,2,9,12,1,1
5091752,66,2,1,2,0,9,20,2,11,0,1
5822214,26,12,1,2,0,47,25,4,13,1,1
3864475,44,14,1,2,0,35,17,10,11,1,1
2079564,60,14,1,2,0,43,14,13,13,1,1
2309662,64,12,1,1,0,10,4,10,11,1,1
8201240,37,1,1,2,0,31,0,1,13,0,1
3266459,40,10,1,2,0,23,0,8,11,1,1
2854484,33,1,1,2,0,3,10,1,11,0,1
1698926,35,17,1,2,1,38,25,14,14,1,1
432951,45,1,1,2,1,49,13,1,11,0,1
4990273,58,2,1,2,0,13,28,2,14,0,1
495619,26,1,1,2,0,15,28,1,14,0,1
7135838,33,19,1,2,0,16,22,7,11,1,1
3285395,72,19,1,2,0,4,20,13,12,1,1
2116007,24,5,1,2,1,1,23,5,13,0,1
622010,65,8,1,2,0,15,0,8,13,0,1
4351817,31,3,0,2,0,28,0,3,11,0,1
4861549,53,8,1,2,1,49,10,8,12,0,1
3193321,22,12,1,2,1,33,22,12,13,0,1
6547688,27,5,1,2,1,3,10,4,12,1,1
5997509,42,1,1,2,0,3,15,1,13,0,1
1053574,72,0,1,2,0,49,17,0,12,0,1
831067,48,2,0,2,0,16,17,2,11,0,1
1551042,70,18,1,2,0,35,25,13,13,1,1
9213176,50,13,1,2,0,3,25,3,14,1,1
6733662,60,20,1,2,0,3,20,12,11,1,1
5523469,76,7,0,2,0,21,7,4,13,1,1
7134787,63,15,1,2,0,50,17,12,12,1,1
3805156,72,4,1,2,0,4,5,4,12,0,1
4190150,31,4,1,2,0,0,19,4,12,0,1
1627984,68,12,1,2,1,27,6,12,13,0,1
3386878,42,18,1,1,1,48,7,3,14,1,1
7721706,68,11,1,2,1,14,20,3,13,1,1
1714140,27,10,1,2,1,39,28,10,10,0,1
1357914,68,5,0,2,0,12,27,5,10,0,1
5509700,37,0,1,2,0,34,0,0,13,0,1
2093984,77,9,1,2,0,28,2,3,14,1,1
7429005,69,2,0,2,0,13,6,2,13,0,1
490369,23,7,1,2,1,1,19,6,14,1,1
4514928,28,20,1,2,1,43,17,5,11,1,1
4423589,33,19,1,2,0,7,14,8,12,1,1
9803522,55,14,1,2,0,38,13,14,11,0,1
1139981,60,12,1,2,0,10,22,12,12,0,1
10675,23,1,1,2,1,27,23,1,14,0,1
5246829,42,4,1,2,0,7,25,4,13,0,1
9603186,43,5,1,2,0,34,2,5,13,0,1
9215066,69,11,1,2,0,32,2,11,10,0,1
3342604,26,17,1,2,0,35,20,7,13,1,1
2436676,60,10,1,2,0,7,22,4,12,1,1
2859501,61,16,0,2,0,24,0,7,10,1,1
8177616,33,9,1,2,0,46,20,9,13,0,1
1969104,28,9,1,2,0,38,1,7,14,1,1
8424956,57,12,1,2,0,21,0,12,10,0,1
4988948,48,9,1,2,0,4,28,7,14,1,1
2024213,38,19,1,2,0,12,4,8,14,1,1
1415711,40,5,1,2,0,34,0,5,10,0,1
5112098,77,11,1,2,0,1,13,11,11,0,1
7159752,60,18,1,2,0,2,4,3,13,1,1
3019045,76,12,1,2,0,17,9,11,12,1,1
46750,33,13,1,2,1,8,6,10,11,1,1
3188212,61,14,1,2,0,18,20,10,12,1,1
9103667,54,3,0,1,0,43,28,3,12,0,1
3366830,74,5,1,2,0,21,21,5,13,0,1
1888040,43,2,0,2,0,35,22,2,13,0,1
960714,38,8,1,2,0,8,11,8,11,0,1
3440491,67,3,1,2,0,13,14,3,12,0,1
4609641,26,17,1,2,0,12,13,9,10,1,1
974748,42,6,1,2,0,6,14,6,11,0,1
7574572,78,5,1,2,0,28,0,5,10,0,1
8141088,22,1,1,2,0,25,22,1,12,0,1
6940796,46,17,1,2,0,1,14,9,11,1,1
9427951,24,11,1,2,0,40,23,8,12,1,1
2859480,30,14,1,1,0,48,20,10,12,1,1
7581999,66,19,1,2,0,0,11,4,13,1,1
1619598,58,18,1,2,0,17,0,8,10,1,1
1714140,27,10,1,2,1,39,28,10,10,0,1
7673823,63,15,0,2,0,3,20,11,14,1,1
3779002,57,8,1,2,0,27,14,8,14,0,1
3539122,28,11,1,2,0,48,12,4,13,1,1
9849899,39,8,1,2,0,22,1,5,13,1,1
7049933,23,16,1,2,0,25,0,5,10,1,1
1283383,72,7,1,2,1,34,10,7,13,0,1
3635824,56,8,1,2,0,26,0,8,13,0,1
8435439,68,1,1,2,0,26,0,1,14,0,1
1336270,66,19,1,2,0,9,25,8,12,1,1
8753453,52,14,1,2,0,26,0,7,11,1,1
10675,23,1,1,2,1,27,23,1,14,0,1
7957694,22,0,1,2,1,13,13,0,14,0,1
4352073,56,2,1,2,0,35,14,2,14,0,1
3640092,65,2,1,2,1,22,25,2,12,0,1
1148139,27,9,1,2,0,44,0,5,14,1,1
6662412,70,18,1,2,0,6,14,3,10,1,1
834945,22,20,1,2,1,39,25,4,13,1,1
800194,33,5,1,2,0,19,2,5,13,0,1
8949752,74,12,1,2,1,4,0,7,11,1,1
8342442,30,17,1,2,0,9,9,11,10,1,1
6101750,64,4,1,2,1,40,17,4,11,0,1
8424956,57,12,1,2,0,21,0,12,10,0,1
90178,76,9,1,2,0,26,25,9,11,0,1
5812594,54,9,1,2,1,5,25,6,11,1,1
9390257,55,4,1,2,1,27,5,4,10,0,1
739809,55,4,1,2,0,4,0,4,12,0,1
3589649,35,19,1,2,0,45,1,12,13,1,1
4206929,73,8,1,2,0,47,22,8,11,0,1
4075351,29,11,1,2,0,16,28,11,11,0,1
5186187,76,2,1,2,0,16,25,2,12,0,1
7583518,28,4,1,2,0,41,13,4,11,0,1
8822191,26,13,1,2,0,5,25,3,10,1,1
8342442,30,17,1,2,0,9,9,11,10,1,1
24703,42,17,1,2,1,11,25,9,12,1,1
9159263,72,11,1,2,0,10,13,5,10,1,1
5254986,48,6,1,2,0,23,14,6,14,0,1
4873523,22,15,1,2,0,24,28,3,11,1,1
2453112,34,6,1,2,0,34,25,6,14,0,1
6064204,62,14,0,2,0,30,14,10,10,1,1
9331890,68,5,1,2,0,38,0,5,14,0,1
355672,47,11,1,2,0,40,13,11,14,0,1
5639383,37,5,1,2,0,10,7,4,12,1,1
8296594,22,13,1,2,0,1,25,13,13,0,1
3781553,56,16,1,2,0,24,6,11,14,1,1
8413167,60,14,1,2,0,9,28,10,12,1,1
8997854,36,16,1,2,0,8,11,5,10,1,1
3212655,67,19,1,2,0,22,2,7,14,1,1
80603,58,12,1,2,1,36,23,12,13,0,1
3843088,44,10,1,2,1,47,24,6,10,1,1
2561886,41,6,1,2,1,9,10,5,14,1,1
8786846,31,11,0,2,0,36,5,9,12,1,1
8296594,22,13,1,2,0,1,25,13,13,0,1
3580985,53,13,0,2,0,8,2,13,14,0,1
4866352,26,3,1,2,0,48,11,3,11,0,1
4226060,49,2,1,2,0,28,20,2,11,0,1
1292537,36,5,1,2,1,1,22,5,14,0,1
1551042,70,18,1,2,0,35,25,13,13,1,1
7720372,72,6,1,2,1,37,14,6,11,0,1
3694945,45,17,1,2,0,25,22,5,14,1,1
5994323,55,10,1,2,1,38,1,10,10,0,1
9655646,27,12,1,2,0,38,2,5,10,1,1
6115704,57,17,1,1,0,20,10,12,14,1,1
5985832,75,4,0,0,1,7,25,4,14,0,1
555482,32,12,1,2,0,7,25,9,11,1,1
9604796,27,0,1,2,0,41,13,0,11,0,1
8652626,64,4,1,2,1,36,12,4,14,0,1
549476,47,1,1,2,0,22,14,1,10,0,1
5112098,77,11,1,2,0,1,13,11,11,0,1
7441167,71,19,1,2,0,2,19,10,14,1,1
5000063,38,17,1,2,0,49,7,5,11,1,1
5112098,77,11,1,2,0,1,13,11,11,0,1
7513831,69,17,1,2,0,10,20,9,14,1,1
2361445,46,15,0,2,0,19,28,6,12,1,1
5465804,32,10,1,2,1,2,10,6,12,1,1
1050149,33,5,1,2,0,8,0,5,13,0,1
3376616,45,10,1,2,0,12,0,10,12,0,1
7730113,31,5,1,2,1,27,28,5,13,0,1
6683083,69,1,0,2,0,40,2,1,12,0,1
9745414,66,5,1,2,1,7,22,5,12,0,1
8552043,73,18,1,2,1,33,14,6,10,1,1
464302,75,2,1,2,0,12,0,2,12,0,1
8057748,46,6,1,2,1,26,6,4,11,1,1
6079284,66,2,0,2,1,31,0,2,14,0,1
2295066,76,12,1,2,0,33,13,7,13,1,1
4665785,71,13,1,2,0,2,2,3,12,1,1
1100548,49,3,1,2,1,47,6,3,10,0,1
7167091,51,19,1,2,1,3,28,6,11,1,1
7310061,37,10,1,2,0,50,14,6,11,1,1
6733582,24,3,1,2,0,48,28,3,10,0,1
4149976,35,15,0,1,0,19,19,10,12,1,1
7895335,34,17,1,2,0,14,25,5,11,1,1
6875625,77,7,0,2,0,46,14,7,11,0,1
6380792,51,12,1,2,0,32,23,12,13,0,1
549802,74,3,1,2,0,3,11,3,12,0,1
5618577,52,8,1,1,0,5,28,4,13,1,1
1172814,55,12,1,2,0,29,1,12,12,0,1
6943697,37,14,1,2,0,3,20,3,12,1,1
8151369,67,11,1,2,0,29,22,6,12,1,1
2881888,61,4,1,2,1,48,14,4,14,0,1
5956675,50,3,1,2,1,6,14,3,13,0,1
3231341,47,6,0,2,0,41,12,6,14,0,1
6134910,60,6,0,2,1,26,28,3,11,1,1
8703835,21,11,1,2,1,1,5,11,12,0,1
6744134,56,13,1,2,1,38,25,8,14,1,1
5832406,24,4,1,2,1,18,14,4,12,0,1
6269757,61,6,1,2,0,15,17,6,12,0,1
5294978,42,17,1,2,0,23,9,8,11,1,1
2974289,22,3,1,2,0,11,25,3,13,0,1
1290647,39,1,1,2,1,14,1,1,13,0,1
7181774,58,20,1,2,1,22,11,14,10,1,1
8175889,77,20,1,2,0,18,6,13,10,1,1
9433222,48,14,1,2,1,41,1,10,11,1,1
2229331,79,6,1,2,1,36,28,6,11,0,1
2442178,34,15,0,2,0,0,20,10,13,1,1
3959820,78,9,0,2,0,10,2,9,10,0,1
423074,54,16,1,2,0,43,23,14,11,1,1
8822191,26,13,1,2,0,5,25,3,10,1,1
6083984,45,15,1,2,0,42,13,3,12,1,1
137594,52,10,1,2,1,47,13,7,10,1,1
7790773,40,10,0,2,1,43,25,9,12,1,1
9655646,27,12,1,2,0,38,2,5,10,1,1
6777059,76,8,1,2,0,45,6,8,11,0,1
5143268,53,4,1,2,0,35,0,4,11,0,1
5613340,59,17,1,2,0,47,28,14,11,1,1
6300626,66,12,1,2,0,35,2,10,13,1,1
6963246,35,16,1,2,0,29,7,14,12,1,1
926842,26,10,1,1,0,23,14,10,12,0,1
8476201,55,1,1,2,0,49,0,1,11,0,1
7528798,32,6,1,2,1,50,25,5,10,1,1
8005608,65,8,1,2,0,11,7,8,12,0,1
4278856,59,12,1,2,0,20,11,4,11,1,1
7037934,53,17,0,2,0,41,28,7,12,1,1
6943697,37,14,1,2,0,3,20,3,12,1,1
7136901,47,13,1,2,0,21,22,6,13,1,1
72998,51,16,1,2,0,26,2,13,13,1,1
4973814,24,19,1,2,0,14,19,6,12,1,1
1950787,53,12,0,2,0,47,10,7,12,1,1
1467935,28,8,0,2,0,5,14,8,13,0,1
2909502,27,18,1,2,0,37,13,4,11,1,1
1950300,30,5,1,2,0,20,28,5,13,0,1
321358,78,17,1,2,0,16,20,9,13,1,1
582404,75,12,1,0,0,19,2,10,14,1,1
6068842,29,6,1,2,0,48,14,6,14,0,1
9111745,27,20,1,2,1,38,2,14,12,1,1
3092529,49,1,1,2,0,22,12,1,10,0,1
2442178,34,15,0,2,0,0,20,10,13,1,1
2504515,51,14,1,2,1,34,25,7,12,1,1
1127903,74,15,1,2,1,19,10,3,12,1,1
1394347,22,19,1,2,0,25,12,4,12,1,1
6045469,63,7,1,2,0,5,0,7,10,0,1
9717828,22,13,1,2,1,0,5,10,14,1,1
6896303,25,7,1,2,0,38,17,7,13,0,1
2167931,58,13,0,2,0,42,22,9,11,1,1
3154685,27,1,1,2,0,7,6,1,12,0,1
2753277,33,2,1,2,0,16,23,2,12,0,1
2453112,34,6,1,2,0,34,25,6,14,0,1
9087771,28,2,1,2,1,37,13,2,13,0,1
660630,70,1,1,2,1,7,14,1,10,0,1
9775346,48,6,1,2,0,35,25,6,10,0,1
5922769,29,7,1,2,0,30,28,7,11,0,1
6192232,53,2,1,2,0,10,22,2,14,0,1
7721706,68,11,1,2,1,14,20,3,13,1,1
555482,32,12,1,2,0,7,25,9,11,1,1
3593774,57,11,1,2,0,47,14,11,11,0,1
4559022,63,5,1,2,1,46,20,5,11,0,1
3489049,66,11,1,2,0,43,22,11,12,0,1
1729641,38,12,1,2,0,28,6,12,12,0,1
5861916,48,11,1,2,0,9,10,11,14,0,1
9153316,31,6,1,2,0,47,13,6,12,0,1
7877472,25,0,1,2,1,37,14,0,10,0,1
6381899,68,7,1,2,1,23,25,4,13,1,1
3023559,65,16,0,2,1,40,0,8,10,1,1
8259158,79,14,1,2,0,22,28,13,10,1,1
4387619,70,10,0,2,1,14,20,3,13,1,1
7660598,72,11,1,2,0,6,14,11,13,0,1
90178,76,9,1,2,0,26,25,9,11,0,1
3734522,47,1,1,2,0,46,2,1,10,0,1
779324,45,20,1,2,0,2,9,4,10,1,1
3635824,56,8,1,2,0,26,0,8,13,0,1
1363221,29,7,1,2,1,43,15,7,14,0,1
1033977,57,1,1,1,0,41,25,1,10,0,1
3424035,24,2,1,2,0,44,28,2,14,0,1
4921865,38,12,1,2,1,3,0,4,10,1,1
7530512,65,12,1,2,0,34,25,10,12,1,1
2657286,23,16,1,2,0,36,28,9,13,1,1
8835828,27,4,1,2,0,45,14,4,14,0,1
681915,24,16,1,2,0,41,14,9,10,1,1
1415711,40,5,1,2,0,34,0,5,10,0,1
951832,79,0,1,2,0,27,25,0,13,0,1
133768,50,20,1,2,0,30,14,10,12,1,1
3154685,27,1,1,2,0,7,6,1,12,0,1
2278568,25,4,1,2,0,15,25,4,12,0,1
7660598,72,11,1,2,0,6,14,11,13,0,1
6503458,55,17,1,2,0,50,14,9,13,1,1
2421029,48,13,1,2,0,46,0,5,10,1,1
2016475,78,19,1,2,1,4,12,9,11,1,1
4351817,31,3,0,2,0,28,0,3,11,0,1
5956675,50,3,1,2,1,6,14,3,13,0,1
3264559,29,14,0,2,0,44,28,4,10,1,1
1621352,46,10,1,2,0,7,14,3,14,1,1
6381899,68,7,1,2,1,23,25,4,13,1,1
9241363,62,18,1,2,1,14,23,5,11,1,1
7410589,58,6,1,2,0,50,27,6,11,0,1
7790773,40,10,0,2,1,43,25,9,12,1,1
8450190,26,6,1,2,0,12,20,6,10,0,1
410838,24,9,1,2,0,31,4,3,12,1,1
5314430,32,11,1,2,0,44,28,5,12,1,1
4041403,47,19,1,2,1,49,23,13,14,1,1
1519180,59,2,1,2,1,46,2,2,10,0,1
6785181,32,11,1,2,0,19,13,11,11,0,1
8998014,72,13,1,2,1,39,18,9,11,1,1
1714048,66,3,1,2,1,28,20,3,14,0,1
5072054,56,5,1,2,0,44,22,5,14,0,1
9187149,79,1,1,2,1,7,1,1,13,0,1
1399795,53,6,1,2,0,17,11,4,12,1,1
9172049,42,3,1,2,1,4,22,3,14,0,1
3607368,27,19,1,2,1,48,28,13,11,1,1
7063806,79,7,0,2,0,6,28,6,13,1,1
9852015,56,16,1,2,0,40,2,12,13,1,1
3777590,43,3,1,2,0,31,6,3,10,0,1
9766082,28,9,1,2,0,3,28,3,14,1,1
5468664,30,2,1,2,0,7,25,2,14,0,1
4445947,53,17,1,2,0,49,22,4,14,1,1
6891271,45,9,1,2,0,14,28,9,10,0,1
7171645,31,10,0,2,0,22,28,5,14,1,1
76353,45,6,1,2,1,10,14,6,13,0,1
6645326,62,10,1,2,0,26,23,10,12,0,1
8822191,26,13,1,2,0,5,25,3,10,1,1
8514407,43,1,1,2,0,46,2,1,13,0,1
235563,48,5,0,2,0,25,2,5,11,0,1
8149390,78,1,1,2,0,13,13,1,11,0,1
5737594,26,11,1,2,0,30,7,10,12,1,1
5118561,77,1,0,2,0,11,13,1,12,0,1
9213176,50,13,1,2,0,3,25,3,14,1,1
9584354,66,17,1,2,1,43,13,12,13,1,1
156632,62,5,1,2,0,47,14,5,10,0,1
2803101,25,10,1,2,0,37,20,10,14,0,1
1519180,59,2,1,2,1,46,2,2,10,0,1
6107468,21,16,1,2,0,42,6,13,14,1,1
3370529,54,10,1,2,1,5,12,10,12,0,1
8151369,67,11,1,2,0,29,22,6,12,1,1
5131419,26,2,1,2,0,10,25,2,10,0,1
8878375,65,7,1,2,0,42,13,7,14,0,1
8149390,78,1,1,2,0,13,13,1,11,0,1
8573668,57,15,1,2,1,30,10,13,13,1,1
8434862,27,9,1,2,0,9,9,5,11,1,1
8514407,43,1,1,2,0,46,2,1,13,0,1
7167762,49,14,1,2,0,24,13,12,14,1,1
5443555,57,11,0,2,1,30,19,6,10,1,1
3390492,54,13,0,2,0,35,28,10,14,1,1
1500447,75,13,0,2,0,4,25,13,12,0,1
5616448,57,3,1,2,0,4,5,3,13,0,1
2261031,41,16,1,2,1,22,10,7,10,1,1
9982430,34,1,0,2,0,32,13,1,14,0,1
46750,33,13,1,2,1,8,6,10,11,1,1
8514369,21,5,1,2,1,41,20,4,13,1,1
9429514,55,3,1,2,0,48,9,3,12,0,1
5997509,42,1,1,2,0,3,15,1,13,0,1
8098496,77,15,1,2,0,3,1,11,10,1,1
6412543,29,14,1,2,1,31,23,8,13,1,1
4141656,27,20,1,2,0,34,10,12,14,1,1
2844373,28,3,1,2,0,40,14,3,11,0,1
9864953,56,6,1,2,1,47,0,3,13,1,1
3218946,25,0,1,2,0,43,0,0,11,0,1
3593774,57,11,1,2,0,47,14,11,11,0,1
413811,78,6,1,2,1,32,14,6,11,0,1
420777,41,1,1,2,0,39,2,1,11,0,1
8442315,45,11,1,2,0,12,14,11,13,0,1
6550926,35,1,1,2,0,37,22,1,11,0,1
3643652,56,2,1,2,0,6,28,2,10,0,1
7919486,36,12,1,2,0,45,22,8,12,1,1
5317351,32,11,1,2,0,32,6,9,12,1,1
3040483,33,7,1,2,1,45,27,7,11,0,1
2093984,77,9,1,2,0,28,2,3,14,1,1
7571977,75,5,1,2,1,11,10,5,13,0,1
4868070,51,17,0,2,0,46,6,6,13,1,1
8933736,59,13,1,2,0,21,14,11,11,1,1
1661569,32,12,1,2,0,36,23,5,13,1,1
5572727,74,2,1,2,1,44,26,2,13,0,1
5965932,74,3,1,2,0,3,10,3,13,0,1
4872825,76,6,1,2,1,25,1,6,10,0,1
2946448,63,0,1,2,0,16,2,0,13,0,1
1999104,25,12,1,2,1,26,28,11,14,1,1
2261031,41,16,1,2,1,22,10,7,10,1,1
6996011,76,13,1,2,0,32,3,13,14,0,1
5112961,67,5,1,2,0,50,14,3,10,1,1
137594,52,10,1,2,1,47,13,7,10,1,1
1739039,33,19,1,2,0,22,28,10,13,1,1
3890846,58,16,0,2,1,38,0,4,11,1,1
3950501,24,6,1,2,1,39,0,6,12,0,1
5250888,30,10,1,2,0,44,25,10,13,0,1
9046519,56,12,1,2,0,17,17,7,12,1,1
2653315,76,8,0,2,0,42,14,8,12,0,1
76353,45,6,1,2,1,10,14,6,13,0,1
9345198,49,9,1,2,0,29,20,9,11,0,1
6010140,75,15,1,2,1,22,19,9,10,1,1
1078288,40,18,1,2,1,8,22,8,11,1,1
5642075,53,8,1,2,0,8,4,8,14,0,1
8127019,74,3,0,0,1,14,1,3,11,0,1
5098466,68,2,1,2,0,25,5,2,12,0,1
1069291,59,12,0,2,1,22,6,12,11,0,1
4570845,47,3,1,2,0,50,9,3,14,0,1
3436582,65,8,1,2,0,36,13,8,14,0,1
1005797,34,10,1,1,0,44,6,10,10,0,1
9920917,73,0,1,2,0,8,1,0,14,0,1
9422148,43,16,1,2,1,13,13,12,12,1,1
1464687,23,12,1,2,1,11,22,12,13,0,1
7529689,76,9,1,2,0,3,0,4,10,1,1
1821438,26,0,1,2,1,7,25,0,12,0,1
9265462,48,6,1,2,0,28,20,6,10,0,1
7154493,28,4,1,2,0,21,22,4,13,0,1
4990273,58,2,1,2,0,13,28,2,14,0,1
140516,29,19,1,2,0,39,22,14,10,1,1
4038904,25,6,1,2,1,2,28,6,12,0,1
3864475,44,14,1,2,0,35,17,10,11,1,1
1112644,23,16,1,2,1,35,14,6,10,1,1
5522159,22,6,1,2,0,13,0,6,12,0,1
7583518,28,4,1,2,0,41,13,4,11,0,1
2278568,25,4,1,2,0,15,25,4,12,0,1
4809655,59,11,1,2,1,48,23,11,11,0,1
9455042,33,20,1,2,0,39,10,10,12,1,1
3644394,70,11,1,2,1,1,26,10,12,1,1
8215478,75,4,1,2,0,6,11,4,11,0,1
9013759,50,10,1,2,1,2,10,6,13,1,1
3412117,76,3,1,2,1,19,25,3,14,0,1
7152901,45,11,1,1,0,31,14,9,10,1,1
554517,21,7,1,2,0,26,1,5,13,1,1
3853364,53,10,1,1,0,8,10,4,13,1,1
5971936,24,1,1,2,0,1,2,1,10,0,1
5443970,35,4,1,2,0,2,12,4,10,0,1
1051945,70,7,0,2,0,24,6,7,12,0,1
2929735,23,14,1,2,0,34,11,9,12,1,1
2503401,54,7,1,2,0,7,22,5,13,1,1
9633948,78,5,1,2,0,41,22,5,14,0,1
3218946,25,0,1,2,0,43,0,0,11,0,1
1315106,62,5,1,2,0,38,2,5,12,0,1
3737014,47,7,1,2,0,19,28,7,14,0,1
8765499,63,14,1,2,0,39,23,11,10,1,1
5381739,76,15,1,2,0,27,17,9,13,1,1
6816380,64,8,1,2,0,47,1,3,13,1,1
1576494,36,5,1,2,1,49,17,5,14,0,1
4536448,43,18,1,0,0,25,6,6,14,1,1
7773112,25,2,1,2,1,43,14,2,11,0,1
8905897,37,17,1,2,0,45,25,9,12,1,1
8022038,33,9,1,2,0,4,0,9,13,0,1
1074325,48,7,1,2,0,10,20,7,11,0,1
8753453,52,14,1,2,0,26,0,7,11,1,1
2718322,75,16,1,2,0,29,28,7,13,1,1
1299970,38,14,1,2,0,35,22,12,13,1,1
1621444,22,16,1,2,0,16,2,9,11,1,1
979926,61,14,1,2,1,38,13,7,11,1,1
4112102,46,15,1,2,0,8,11,5,13,1,1
7815518,38,2,1,2,0,38,0,2,10,0,1
6973369,68,20,1,2,0,37,25,11,13,1,1
6325118,21,13,1,2,0,31,13,11,12,1,1
3625101,28,5,1,2,0,12,28,5,10,0,1
4274405,55,20,1,2,0,7,2,9,14,1,1
7058931,40,10,1,2,0,31,14,10,13,0,1
9364458,31,4,1,1,1,44,28,4,12,0,1
4819023,50,18,0,2,0,29,4,12,10,1,1
8758130,34,20,0,2,0,45,5,9,10,1,1
3189624,78,2,0,2,1,8,22,2,13,0,1
229131,76,10,1,2,0,5,14,10,13,0,1
8517978,58,7,1,2,0,8,12,4,10,1,1
2280615,74,1,1,0,0,6,0,1,14,0,1
4824858,58,15,1,2,0,28,6,8,11,1,1
6929315,70,12,1,2,0,49,10,11,14,1,1
223993,54,7,1,2,0,37,17,7,11,0,1
2837107,70,3,1,2,0,15,28,3,11,0,1
5305177,23,17,1,2,0,44,25,9,11,1,1
6834008,38,8,1,2,0,19,18,8,14,0,1
5314430,32,11,1,2,0,44,28,5,12,1,1
5483551,65,1,1,2,0,18,7,1,10,0,1
5874168,39,12,1,2,0,19,19,10,14,1,1
1801868,25,12,1,2,0,31,4,12,13,0,1
270761,48,1,1,2,0,22,20,1,11,0,1
5704652,61,12,1,2,0,34,25,3,11,1,1
9559020,36,12,1,2,1,42,28,12,10,0,1
5452004,44,7,1,2,0,35,22,4,10,1,1
5597223,74,8,1,2,1,14,20,3,14,1,1
7043818,34,12,1,2,0,39,14,11,10,1,1
3160585,42,10,1,2,0,1,9,8,10,1,1
8435439,68,1,1,2,0,26,0,1,14,0,1
3430788,63,3,1,2,0,17,11,3,10,0,1
5639383,37,5,1,2,0,10,7,4,12,1,1
7591621,41,6,1,1,0,4,25,3,14,1,1
5067791,55,18,1,2,0,47,28,4,10,1,1
7756519,56,4,1,2,0,30,25,4,14,0,1
